sep=,
DeviceTag:,1
FirmwareVersion:,2.0.0
AppVersion:,2021.0
StartTime: ,2021-10-26_11:48:15_000 GMT+8
© Xsens Technologies B. V. 2005-2021

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,dq_W,dq_X,dq_Y,dq_Z,dv[1],dv[2],dv[3],Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Status
328,2114349891,161.42570495605469,-67.44867706298828,18.05499458312988,0.99984544515610,0.00645334087312,0.01633919030428,0.00068099237978,0.20521342754364,0.06774652004242,-0.05092978477478,12.36429786682129,4.03696918487549,-2.88042211532593,44.37130355834961,112.34355926513672,4.68230628967285,-0.95483398437500,-0.23461914062500,-1.06665039062500,0
329,2114366558,159.60494995117188,-69.51271057128906,20.35182189941406,0.99980652332306,0.00286545045674,0.01944199018180,-0.00084558036178,0.18010842800140,0.04153442382812,-0.02307575941086,10.82978534698486,2.49738717079163,-1.18139040470123,19.70226287841797,133.67921447753906,-5.81404113769531,-0.94409179687500,-0.24047851562500,-1.09790039062500,0
330,2114383225,155.98602294921875,-70.52901458740234,22.92915344238281,0.99987787008286,-0.01033326052129,0.01113017741591,-0.00368379987776,0.14183717966080,0.03463387489319,0.00114178657532,8.50117397308350,2.10822343826294,0.18477696180344,-71.04776000976562,76.52706909179688,-25.32847213745117,-0.92749023437500,-0.23608398437500,-1.12377929687500,0
331,2114399892,155.40792846679688,-69.40769195556641,22.66303634643555,0.99992686510086,-0.00713548436761,-0.00922060571611,-0.00320803001523,0.12039226293564,0.03033626079559,0.00988733768463,7.22283697128296,1.83920907974243,0.53965181112289,-49.06019210815430,-63.39649200439453,-22.05688667297363,-0.93627929687500,-0.22631835937500,-1.11230468750000,0
332,2114416559,156.14747619628906,-67.65396881103516,21.48195648193359,0.99987179040909,-0.00305275805295,-0.01547726616263,-0.00274009071290,0.13069248199463,0.01521670818329,-0.02949458360672,7.81086635589600,0.93996572494507,-1.88803339004517,-20.98969650268555,-106.41626739501953,-18.83990478515625,-0.95678710937500,-0.22875976562500,-1.08764648437500,0
333,2114433226,155.28752136230469,-66.86898040771484,21.55032348632812,0.99995338916779,-0.00685932952911,-0.00612793024629,-0.00293576251715,0.14334297180176,0.01532995700836,-0.06467598676682,8.57378101348877,0.97172689437866,-3.92670321464539,-47.16107177734375,-42.13236618041992,-20.18472862243652,-0.96435546875000,-0.22119140625000,-1.06835937500000,0
334,2114449893,153.79240417480469,-67.40782165527344,22.56369018554688,0.99997150897980,-0.00479911733419,0.00574076175690,-0.00099447462708,0.14629554748535,0.02838796377182,-0.06912368535995,8.79955291748047,1.73179328441620,-4.08868026733398,-32.99595642089844,39.47016143798828,-6.83743238449097,-0.95190429687500,-0.22167968750000,-1.07617187500000,0
335,2114466560,152.26417541503906,-68.59301757812500,23.86643981933594,0.99993360042572,-0.00269249267876,0.01116448920220,0.00097823794931,0.14304405450821,0.02987968921661,-0.04558545351028,8.61438941955566,1.79161322116852,-2.63430023193359,-18.51225852966309,76.76154327392578,6.72588348388672,-0.93359375000000,-0.21655273437500,-1.09252929687500,0
336,2114483227,151.17057800292969,-69.47122955322266,24.80420494079590,0.99996447563171,-0.00180044583976,0.00815324764699,0.00113680679351,0.13517373800278,0.02498286962509,-0.03296500444412,8.12790393829346,1.49323439598083,-1.90898180007935,-12.37885284423828,56.05714416503906,7.81604433059692,-0.91528320312500,-0.21093750000000,-1.11010742187500,0
337,2114499894,150.31384277343750,-69.61115264892578,25.20215034484863,0.99998998641968,-0.00412489008158,0.00167747586966,-0.00037422496825,0.13188081979752,0.01769810914993,-0.03504937887192,7.91581058502197,1.07347655296326,-2.08525061607361,-28.36018562316895,11.53328323364258,-2.57293891906738,-0.90625000000000,-0.21069335937500,-1.11596679687500,0
338,2114516561,149.97422790527344,-69.30532836914062,25.15784835815430,0.99999135732651,-0.00323203019798,-0.00236159190536,-0.00111963227391,0.13541901111603,0.02320057153702,-0.05852484703064,8.11510372161865,1.41247475147247,-3.52608656883240,-22.22142410278320,-16.23683357238770,-7.69789314270020,-0.90649414062500,-0.20849609375000,-1.11083984375000,0
339,2114533228,149.52137756347656,-69.10018157958984,25.31076812744141,0.99999499320984,-0.00260908901691,-0.00128751061857,-0.00122132711112,0.14204686880112,0.02696007490158,-0.07084786891937,8.51518440246582,1.63906884193420,-4.25751543045044,-17.93844413757324,-8.85210800170898,-8.39707183837891,-0.90722656250000,-0.20727539062500,-1.10766601562500,0
340,2114549895,148.97506713867188,-69.06251525878906,25.72119712829590,0.99999833106995,-0.00132548157126,0.00039117969573,-0.00117841828614,0.14210259914398,0.02519345283508,-0.07463562488556,8.52594947814941,1.52760303020477,-4.47268629074097,-9.11316394805908,2.68950152397156,-8.10205173492432,-0.90722656250000,-0.20727539062500,-1.10693359375000,0
341,2114566562,148.55517578125000,-68.89381408691406,26.02840042114258,0.99999803304672,-0.00106730591506,-0.00073888618499,-0.00149563048035,0.13703167438507,0.02835750579834,-0.07477509975433,8.21584892272949,1.71855163574219,-4.49067974090576,-7.33811378479004,-5.08010959625244,-10.28299903869629,-0.90454101562500,-0.20727539062500,-1.10839843750000,0
342,2114583229,148.31205749511719,-68.48121643066406,26.08028602600098,0.99999243021011,-0.00160604249686,-0.00296029169112,-0.00193408783525,0.13753598928452,0.03117722272873,-0.07054495811462,8.23581504821777,1.89334976673126,-4.25400400161743,-11.04214286804199,-20.35311317443848,-13.29757785797119,-0.93017578125000,-0.20922851562500,-1.10522460937500,0
343,2114599896,148.25576782226562,-67.97900390625000,26.01725578308105,0.99999022483826,-0.00090937130153,-0.00381333567202,-0.00203847698867,0.13541066646576,0.03434324264526,-0.08417069911957,8.10097408294678,2.08169698715210,-5.07920885086060,-6.25227212905884,-26.21812629699707,-14.01530075073242,-0.95312500000000,-0.21386718750000,-1.10009765625000,0
344,2114616563,148.09916687011719,-67.60659027099609,26.13860511779785,0.99999481439590,-0.00029274448752,-0.00252821668983,-0.00196274928749,0.13114261627197,0.02896136045456,-0.08305758237839,7.85234546661377,1.75455975532532,-5.00274705886841,-2.01272606849670,-17.38241958618164,-13.49462509155273,-0.94775390625000,-0.21264648437500,-1.09301757812500,0
345,2114633230,147.95588684082031,-67.21579742431641,26.31604576110840,0.99999421834946,0.00027244444937,-0.00255523435771,-0.00221914984286,0.12260133028030,0.02450752258301,-0.07554000616074,7.34105396270752,1.48550522327423,-4.55150413513184,1.87315630912781,-17.56818008422852,-15.25747489929199,-0.93041992187500,-0.21923828125000,-1.09057617187500,0
346,2114649897,148.45631408691406,-66.54697418212891,26.00706481933594,0.99998080730438,0.00197773706168,-0.00549530051649,-0.00208215974271,0.11820811033249,0.02191466093063,-0.07262545824051,7.06558132171631,1.32095682621002,-4.39897012710571,13.59773349761963,-37.78239059448242,-14.31568145751953,-0.92944335937500,-0.22705078125000,-1.08007812500000,0
347,2114666564,149.06845092773438,-65.61931610107422,25.44179153442383,0.99996525049210,0.00092214997858,-0.00793500989676,-0.00239416956902,0.12279248237610,0.02104789018631,-0.06759160757065,7.33202505111694,1.27670383453369,-4.11496305465698,6.34018325805664,-54.55665588378906,-16.46096038818359,-0.93872070312500,-0.23242187500000,-1.06982421875000,0
348,2114683231,149.99543762207031,-64.67165374755859,24.70192718505859,0.99995982646942,0.00231918413192,-0.00847967155278,-0.00175944343209,0.13763147592545,0.03309506177902,-0.05946320295334,8.22376346588135,1.99184143543243,-3.64225769042969,15.94543361663818,-58.30155181884766,-12.09696388244629,-0.94360351562500,-0.23852539062500,-1.05346679687500,0
349,2114699898,151.54873657226562,-63.88446044921875,23.55279731750488,0.99995648860931,0.00460876431316,-0.00809640809894,0.00053850095719,0.16322696208954,0.04351049661636,-0.06187629699707,9.76452064514160,2.58805847167969,-3.80371665954590,31.68735504150391,-55.66649627685547,3.70243930816650,-0.95483398437500,-0.24414062500000,-1.03955078125000,0
350,2114716565,152.35987854003906,-63.66688537597656,22.67156028747559,0.99999225139618,0.00027157366276,-0.00325152557343,0.00219873897731,0.19920599460602,0.04613792896271,-0.09660834074020,11.93930912017822,2.74039602279663,-5.83594894409180,1.86717057228088,-22.35545730590820,15.11715221405029,-0.96777343750000,-0.24755859375000,-1.03002929687500,0
351,2114733232,153.40821838378906,-63.79112625122070,22.06957435607910,0.99998623132706,0.00452988035977,-0.00007324386388,0.00265485048294,0.21922421455383,0.03608602285385,-0.07007706165314,13.15857982635498,2.11114311218262,-4.21522665023804,31.14468955993652,-0.50358003377914,18.25312995910645,-0.97241210937500,-0.24365234375000,-1.02807617187500,0
352,2114749899,154.12606811523438,-64.05214691162109,21.99496650695801,0.99998056888580,0.00577265582979,0.00193799473345,0.00135321356356,0.23362314701080,0.01617193222046,-0.07493525743484,14.02710342407227,0.92539834976196,-4.47436141967773,39.68931961059570,13.32449150085449,9.30388545989990,-0.98388671875000,-0.24975585937500,-1.02441406250000,0
353,2114766566,154.81347656250000,-65.13381195068359,22.36041069030762,0.99991381168365,0.00897474586964,0.00912563502789,0.00291956029832,0.21430248022079,0.00648528337479,-0.07392317056656,12.89908504486084,0.31206217408180,-4.32109689712524,61.70634078979492,62.74378585815430,20.07359123229980,-0.98388671875000,-0.25512695312500,-1.04223632812500,0
354,2114783233,157.52317810058594,-66.02706909179688,22.48514556884766,0.99966341257095,0.02472638338804,0.00733084697276,0.00282459426671,0.23770958185196,0.00128239393234,-0.09194684028625,14.30253791809082,-0.09896352142096,-5.41248130798340,170.02175903320312,50.40783309936523,19.42226982116699,-0.97485351562500,-0.27099609375000,-1.04687500000000,0
355,2114799900,153.10430908203125,-70.07195281982422,27.30893707275391,0.99925380945206,0.00062759965658,0.03861624374986,0.00049819238484,0.19068914651871,0.00824064016342,-0.05186873674393,11.55588626861572,0.48684614896774,-2.66890048980713,4.31604433059692,265.56646728515625,3.42610216140747,-0.92944335937500,-0.28125000000000,-1.11059570312500,0
356,2114816567,148.82411193847656,-72.94079589843750,31.66884231567383,0.99961322546005,-0.00113274902105,0.02773772552609,0.00165538210422,0.12470483779907,0.01241701841354,0.02517712116241,7.43953275680542,0.73085141181946,1.71862268447876,-7.78905820846558,190.73136901855469,11.38281059265137,-0.88696289062500,-0.27221679687500,-1.16308593750000,0
357,2114833234,149.76350402832031,-72.90734863281250,30.86807060241699,0.99999642372131,0.00160829629749,-0.00127943418920,0.00170478504151,0.12053847312927,0.01466304063797,0.04944258928299,7.23744392395020,0.87220537662506,2.95584011077881,11.05762290954590,-8.79657554626465,11.72101783752441,-0.87524414062500,-0.27587890625000,-1.17333984375000,0
358,2114849901,152.87715148925781,-70.33853912353516,26.77172660827637,0.99966394901276,-0.00669190008193,-0.02503247931600,-0.00075559224933,0.12139880657196,0.03109472990036,0.00546044111252,7.28915691375732,1.86933946609497,0.15770387649536,-46.01435470581055,-172.12651062011719,-5.19554805755615,-0.89868164062500,-0.26733398437500,-1.13964843750000,0
359,2114866568,154.53883361816406,-68.58102416992188,24.35318756103516,0.99984198808670,-0.00518339499831,-0.01700331270695,-0.00005357898772,0.13029015064240,0.02428328990936,-0.05708849430084,7.75821971893311,1.47535872459412,-3.55025815963745,-35.63956451416016,-116.90999603271484,-0.36839407682419,-0.92163085937500,-0.25659179687500,-1.10058593750000,0
360,2114883235,153.81378173828125,-68.74481201171875,24.75462150573730,0.99999374151230,-0.00296840257943,0.00186049845070,-0.00043804943562,0.13852280378342,0.02342760562897,-0.08071917295456,8.31957721710205,1.42361652851105,-4.82340764999390,-20.40886878967285,12.79161643981934,-3.01175212860107,-0.92114257812500,-0.25146484375000,-1.09423828125000,0
361,2114899902,152.23329162597656,-70.00093078613281,25.97514915466309,0.99992567300797,-0.00372038036585,0.01148507464677,0.00170870404691,0.13238513469696,0.03610372543335,-0.04026854038239,7.97401523590088,2.16145634651184,-2.31667208671570,-25.57957458496094,78.96593475341797,11.74824047088623,-0.91113281250000,-0.24707031250000,-1.11450195312500,0
362,2114916569,151.36161804199219,-70.64868927001953,26.09087944030762,0.99996215105057,-0.00655685830861,0.00515861622989,0.00245682336390,0.12407994270325,0.03795653581619,-0.01505500078201,7.45480155944824,2.26485490798950,-0.84995555877686,-45.08130645751953,35.46777343750000,16.89175033569336,-0.89355468750000,-0.23925781250000,-1.12646484375000,0
363,2114933236,151.81182861328125,-69.89945220947266,24.85870742797852,0.99995356798172,-0.00610472913831,-0.00745572242886,0.00017557851970,0.12838351726532,0.03349542617798,-0.03260058164597,7.68851375579834,2.02036738395691,-2.00110483169556,-41.97284317016602,-51.26155090332031,1.20718359947205,-0.92138671875000,-0.22363281250000,-1.11938476562500,0
364,2114949903,153.29000854492188,-68.97958374023438,23.44478797912598,0.99995756149292,0.00143309682608,-0.00909925904125,0.00024016015232,0.14724659919739,0.02955955266953,-0.08713805675507,8.78722095489502,1.76388764381409,-5.31096172332764,9.85319137573242,-62.56154251098633,1.65120995044708,-0.95312500000000,-0.22973632812500,-1.10229492187500,0
365,2114966570,153.46656799316406,-69.15685272216797,23.28110504150391,0.99999850988388,0.00030135549605,0.00117275491357,0.00123776122928,0.16236901283264,0.01944434642792,-0.09420579671860,9.75004005432129,1.15281963348389,-5.64111375808716,2.07192754745483,8.06311225891113,8.51005458831787,-0.94165039062500,-0.22607421875000,-1.09960937500000,0
366,2114983237,152.25761413574219,-69.97911071777344,24.12228584289551,0.99996441602707,-0.00357038248330,0.00757098942995,0.00107572413981,0.13705492019653,0.01393240690231,-0.07301682233810,8.25703716278076,0.84263348579407,-4.31558227539062,-24.54794311523438,52.05387115478516,7.39607381820679,-0.92138671875000,-0.22338867187500,-1.11352539062500,0
367,2114999904,152.38391113281250,-70.05098724365234,24.03686141967773,0.99999958276749,0.00049499981105,0.00045686028898,0.00060561299324,0.11437833309174,0.01449036598206,-0.07060480117798,6.86506557464600,0.86304527521133,-4.23345184326172,3.40330052375793,3.14107775688171,4.16380596160889,-0.91064453125000,-0.22241210937500,-1.11743164062500,0
368,2115016571,154.12908935546875,-69.20994567871094,22.85179519653320,0.99995100498199,0.00562051031739,-0.00815079733729,0.00000609923154,0.11296170949936,0.00727736949921,-0.07945042848587,6.73856115341187,0.40969261527061,-4.82446908950806,38.64364242553711,-56.04055023193359,0.04193507507443,-0.90869140625000,-0.22875976562500,-1.11059570312500,0
369,2115033238,155.83018493652344,-68.16297912597656,21.69852638244629,0.99993646144867,0.00555347651243,-0.00980174634606,-0.00045487750322,0.11984115839005,-0.00066286325455,-0.08601480722427,7.13952589035034,-0.06530200690031,-5.23083925247192,38.18294143676758,-67.39193725585938,-3.12751150131226,-0.92138671875000,-0.23559570312500,-1.09155273437500,0
370,2115049905,156.53044128417969,-67.50171661376953,21.13197708129883,0.99998050928116,0.00162145216018,-0.00600893050432,-0.00053230114281,0.13026988506317,0.00338172912598,-0.08146834373474,7.78646898269653,0.19910463690758,-4.93522691726685,11.14813423156738,-41.31380844116211,-3.65978360176086,-0.93139648437500,-0.23583984375000,-1.07812500000000,0
371,2115066572,157.27638244628906,-66.92426300048828,20.45897293090820,0.99998414516449,0.00118382740766,-0.00550439395010,0.00020689051598,0.14260113239288,0.02356678247452,-0.06496286392212,8.53464698791504,1.40757727622986,-3.94641733169556,8.13927841186523,-37.84487152099609,1.42245352268219,-0.93652343750000,-0.24389648437500,-1.07202148437500,0
372,2115083239,158.79335021972656,-66.05435943603516,19.07642745971680,0.99995708465576,0.00226093083620,-0.00881587434560,0.00171747244895,0.17435032129288,0.04087084531784,-0.06571871042252,10.42996406555176,2.42526769638062,-4.04069042205811,15.54492664337158,-60.61314010620117,11.80840301513672,-0.94970703125000,-0.24218750000000,-1.05786132812500,0
373,2115099906,160.95700073242188,-65.30950164794922,17.69785308837891,0.99993455410004,0.00800412427634,-0.00778375379741,0.00250833574682,0.21819001436234,0.03727352619171,-0.08213484287262,13.05801677703857,2.16378784179688,-5.04752159118652,55.03240585327148,-53.51725006103516,17.24607849121094,-0.96508789062500,-0.24340820312500,-1.04150390625000,0
374,2115116573,161.93319702148438,-65.46077728271484,17.21440124511719,0.99998599290848,0.00477481540293,0.00071290973574,0.00217507686466,0.23229676485062,0.03527313470840,-0.09633111953735,13.94620990753174,2.05841422080994,-5.77982616424561,32.82870864868164,4.90153169631958,14.95449924468994,-0.97729492187500,-0.24243164062500,-1.03637695312500,0
375,2115133240,161.68637084960938,-66.54352569580078,17.42760086059570,0.99995464086533,-0.00035870075226,0.00923043023795,0.00231667701155,0.21668326854706,0.04630798101425,-0.09285098314285,13.05819892883301,2.75024652481079,-5.44978332519531,-2.46623301506042,63.46346282958984,15.92822170257568,-0.97558593750000,-0.24145507812500,-1.04833984375000,0
376,2115149907,160.31979370117188,-68.40631866455078,18.44646263122559,0.99985516071320,-0.00361032132059,0.01649293117225,0.00215255655348,0.20280146598816,0.06364452838898,-0.08063787221909,12.25467681884766,3.80954933166504,-4.62322664260864,-24.82344627380371,113.40026092529297,14.80031013488770,-0.95971679687500,-0.23144531250000,-1.07250976562500,0
377,2115166574,158.87168884277344,-70.11378479003906,20.30816078186035,0.99986869096756,0.00266190618277,0.01598340086639,-0.00011859741062,0.18993616104126,0.07553696632385,-0.03686267137527,11.42984962463379,4.52774381637573,-2.04144406318665,18.30235671997070,109.89639282226562,-0.81543523073196,-0.92993164062500,-0.22949218750000,-1.10351562500000,0
378,2115183241,156.84629821777344,-71.94355773925781,22.94397544860840,0.99983566999435,0.00418877601624,0.01761701516807,-0.00083354581147,0.16070222854614,0.04055720567703,-0.02083176374435,9.66099548339844,2.43641400337219,-1.09008908271790,28.80091094970703,121.12990570068359,-5.73123931884766,-0.90991210937500,-0.23974609375000,-1.13159179687500,0
379,2115199908,152.29231262207031,-73.01409149169922,26.18147468566895,0.99983984231949,-0.01268242765218,0.01210304349661,-0.00359394308180,0.13336634635925,0.03047180175781,-0.00057935714722,7.99515151977539,1.85695874691010,0.08538198471069,-87.20085906982422,83.21717834472656,-24.71095848083496,-0.88745117187500,-0.23242187500000,-1.15673828125000,0
380,2115216575,150.84452819824219,-72.56742858886719,26.72544479370117,0.99995970726013,-0.00800435058773,-0.00273559428751,-0.00300030596554,0.11243897676468,0.01925617456436,0.00639861822128,6.74376201629639,1.17253744602203,0.37475010752678,-55.03350448608398,-18.80843925476074,-20.62845039367676,-0.88256835937500,-0.22680664062500,-1.15161132812500,0
381,2115233242,151.59815979003906,-71.48932647705078,25.99475288391113,0.99995410442352,0.00059787649661,-0.00916867423803,-0.00270851887763,0.11367583274841,0.01242685317993,-0.00778597593307,6.81390190124512,0.76377284526825,-0.53011667728424,4.11067676544189,-63.03886795043945,-18.62231826782227,-0.89575195312500,-0.22509765625000,-1.14013671875000,0
382,2115249909,151.78686523437500,-70.58295440673828,25.42115211486816,0.99996328353882,-0.00299772433937,-0.00771178863943,-0.00222372263670,0.12159532308578,0.01421976089478,-0.03247219324112,7.27849578857422,0.87527412176132,-2.00193166732788,-20.61067962646484,-53.02194976806641,-15.28907680511475,-0.90380859375000,-0.22851562500000,-1.12695312500000,0
383,2115266576,150.87521362304688,-70.12622833251953,25.51043128967285,0.99996685981750,-0.00712709687650,-0.00335019081831,-0.00205096416175,0.12608075141907,0.01556378602982,-0.03624171018600,7.55545282363892,0.96485716104507,-2.19306182861328,-49.00187301635742,-23.03401184082031,-14.10126590728760,-0.90844726562500,-0.22387695312500,-1.12255859375000,0
384,2115283243,150.35697937011719,-69.93806457519531,25.70837211608887,0.99999469518661,-0.00280416756868,-0.00112096592784,-0.00122971087694,0.13221681118011,0.01924878358841,-0.04263907670975,7.92855024337769,1.17184829711914,-2.56393384933472,-19.27968406677246,-7.70705413818359,-8.45471572875977,-0.90234375000000,-0.22314453125000,-1.11474609375000,0
385,2115299910,150.12315368652344,-69.75179290771484,25.61237716674805,0.99999499320984,-0.00273319892585,-0.00153415091336,-0.00046565011144,0.14907127618790,0.02543395757675,-0.03612923622131,8.94005489349365,1.53610706329346,-2.17725324630737,-18.79174995422363,-10.54785156250000,-3.20151567459106,-0.89794921875000,-0.22338867187500,-1.11303710937500,0
386,2115316577,149.67951965332031,-69.51136779785156,25.44101333618164,0.99998432397842,-0.00517897866666,-0.00205634720623,-0.00051113031805,0.15585219860077,0.02807796001434,-0.04673624038696,9.34430503845215,1.70396947860718,-2.81458806991577,-35.60750961303711,-14.13819408416748,-3.51422166824341,-0.93237304687500,-0.21752929687500,-1.11083984375000,0
387,2115333244,148.58216857910156,-69.30307769775391,25.68801689147949,0.99997037649155,-0.00746233854443,-0.00115085672587,-0.00149361323565,0.14725071191788,0.02487951517105,-0.06546390056610,8.82809448242188,1.53524541854858,-3.92667531967163,-51.30673599243164,-7.91262722015381,-10.26922321319580,-0.93627929687500,-0.21313476562500,-1.10888671875000,0
388,2115349911,148.04515075683594,-68.91085815429688,25.85611152648926,0.99998909235001,-0.00322198960930,-0.00261666532606,-0.00215208251029,0.14301228523254,0.02891290187836,-0.06577330827713,8.56647968292236,1.76590800285339,-3.96312665939331,-22.15240478515625,-17.99057006835938,-14.79638767242432,-0.92382812500000,-0.21069335937500,-1.10449218750000,0
389,2115366578,147.63021850585938,-68.46833038330078,26.02064132690430,0.99999028444290,-0.00218985788524,-0.00297017954290,-0.00240635685623,0.13865548372269,0.02982771396637,-0.06732809543610,8.30281925201416,1.81848406791687,-4.06035041809082,-15.05610370635986,-20.42111015319824,-16.54461288452148,-0.92065429687500,-0.21386718750000,-1.10009765625000,0
390,2115383245,147.13513183593750,-67.94615173339844,26.27005767822266,0.99998718500137,-0.00220616161823,-0.00338103249669,-0.00304554030299,0.13180220127106,0.02751749753952,-0.07239186763763,7.88820266723633,1.68467593193054,-4.36647081375122,-15.16821098327637,-23.24590110778809,-20.93926429748535,-0.91577148437500,-0.21313476562500,-1.09301757812500,0
391,2115399912,147.33593750000000,-67.17089843750000,26.07008171081543,0.99997729063034,0.00022982899100,-0.00602706708014,-0.00300775840878,0.12631469964981,0.02819687128067,-0.07238787412643,7.54735517501831,1.71353757381439,-4.38918495178223,1.58016824722290,-41.43854904174805,-20.67956733703613,-0.92114257812500,-0.22045898437500,-1.08374023437500,0
392,2115416579,147.78482055664062,-66.29105377197266,25.51289176940918,0.99996894598007,-0.00045987125486,-0.00748774874955,-0.00240342598408,0.12952220439911,0.02942830324173,-0.06827265024185,7.73610448837280,1.78620314598083,-4.15355777740479,-3.16181111335754,-51.48146820068359,-16.52458000183105,-0.92968750000000,-0.22460937500000,-1.07617187500000,0
393,2115433246,148.50408935546875,-65.46071624755859,24.63768386840820,0.99996894598007,-0.00060425419360,-0.00777967367321,-0.00107831042260,0.13937085866928,0.03417313098907,-0.06741863489151,8.32823562622070,2.06180858612061,-4.10876083374023,-4.15450572967529,-53.48857879638672,-7.41384410858154,-0.93725585937500,-0.22729492187500,-1.05957031250000,0
394,2115449913,149.97833251953125,-64.69854736328125,23.38685417175293,0.99996274709702,0.00305421929806,-0.00804535672069,0.00064576510340,0.16258651018143,0.03423088788986,-0.07071000337601,9.72195625305176,2.03447484970093,-4.32716751098633,20.99910736083984,-55.31538009643555,4.43992042541504,-0.94458007812500,-0.23510742187500,-1.04589843750000,0
395,2115466580,151.11157226562500,-64.15612792968750,22.19165802001953,0.99997848272324,0.00057107489556,-0.00631383247674,0.00168641749769,0.19862967729568,0.03697329759598,-0.07732945680618,11.89181518554688,2.19560575485229,-4.71612930297852,3.92637133598328,-43.41016006469727,11.59480476379395,-0.95581054687500,-0.22973632812500,-1.03369140625000,0
396,2115483247,151.93095397949219,-64.24100494384766,21.54858207702637,0.99999409914017,0.00219031795859,-0.00049329828471,0.00259130261838,0.22380107641220,0.01821863651276,-0.09728676080704,13.42770767211914,1.04556405544281,-5.84606218338013,15.05924606323242,-3.39160799980164,17.81616210937500,-0.96557617187500,-0.23242187500000,-1.02685546875000,0
397,2115499914,152.32095336914062,-65.31722259521484,22.12308883666992,0.99992096424103,0.00803504604846,0.00931928399950,0.00258812960237,0.22482347488403,0.00294053554535,-0.08268302679062,13.53537559509277,0.10195049643517,-4.83624887466431,55.24526596069336,64.07508850097656,17.79478263854980,-0.97143554687500,-0.23193359375000,-1.03930664062500,0
398,2115516581,153.38905334472656,-66.79357910156250,22.82018852233887,0.99980127811432,0.01497624535114,0.01260692346841,0.00376403424889,0.21365743875504,-0.00375634431839,-0.06614714860916,12.86755084991455,-0.33230850100517,-3.80301094055176,102.97383880615234,86.68282318115234,25.88078880310059,-0.96118164062500,-0.23950195312500,-1.06103515625000,0
399,2115533248,153.99171447753906,-68.53698730468750,23.92492103576660,0.99977517127991,0.01427418459207,0.01527553331107,0.00353903230280,0.19641429185867,-0.01662200689316,-0.05709904432297,11.83233356475830,-1.08704972267151,-3.23092389106750,98.14746856689453,105.03261566162109,24.33393287658691,-0.95703125000000,-0.25073242187500,-1.08715820312500,0
400,2115549915,153.35020446777344,-69.98662567138672,25.55189895629883,0.99987679719925,0.00778170861304,0.01358185708523,0.00118314102292,0.18114054203033,-0.00506359338760,-0.03919231891632,10.89910697937012,-0.33459311723709,-2.20127940177917,53.50421905517578,93.38394927978516,8.13485145568848,-0.93408203125000,-0.25854492187500,-1.10961914062500,0
401,2115566582,151.67263793945312,-71.29573059082031,27.41213798522949,0.99991977214813,0.00078135915101,0.01263129897416,0.00057596899569,0.15128433704376,0.01806926727295,-0.00940126180649,9.08414745330811,1.07849407196045,-0.45022621750832,5.37226676940918,86.84700012207031,3.96009802818298,-0.90014648437500,-0.26147460937500,-1.13623046875000,0
402,2115583249,151.43910217285156,-71.49259185791016,27.19473838806152,0.99999117851257,-0.00374157913029,0.00124022830278,0.00143699627370,0.12740337848663,0.01834368705750,-0.00093048810959,7.64569044113159,1.08979904651642,-0.04223451390862,-25.72476768493652,8.52703666687012,9.87989139556885,-0.88842773437500,-0.25366210937500,-1.14135742187500,0
403,2115599916,152.10121154785156,-70.91770935058594,26.22906112670898,0.99998164176941,-0.00211201980710,-0.00568357855082,0.00011078920215,0.11568808555603,0.01951962709427,-0.01266372203827,6.93688821792603,1.17201614379883,-0.79677695035934,-14.52097702026367,-39.07686996459961,0.76171988248825,-0.89257812500000,-0.24633789062500,-1.13427734375000,0
404,2115616583,152.92912292480469,-70.23177337646484,25.23712730407715,0.99997770786285,-0.00085131172091,-0.00661796238273,-0.00011640135199,0.11306792497635,0.02275258302689,-0.02926880121231,6.77206563949585,1.36742365360260,-1.79978954792023,-5.85311508178711,-45.50119018554688,-0.80030673742294,-0.89550781250000,-0.25000000000000,-1.12402343750000,0
405,2115633250,153.61117553710938,-69.89164733886719,24.37996864318848,0.99999183416367,-0.00098989997059,-0.00377883668989,0.00103343278170,0.12058377265930,0.02906322479248,-0.03851115703583,7.22791671752930,1.73857879638672,-2.33623647689819,-6.80593442916870,-25.98092269897461,7.10523796081543,-0.90014648437500,-0.24536132812500,-1.11376953125000,0
406,2115649917,153.73120117187500,-69.72799682617188,23.77149391174316,0.99998986721039,-0.00384495593607,-0.00207416340709,0.00109846796840,0.12916094064713,0.02888023853302,-0.03203326463699,7.74741125106812,1.73166966438293,-1.93137037754059,-26.43553352355957,-14.26066207885742,7.55238533020020,-0.90625000000000,-0.23706054687500,-1.11132812500000,0
407,2115666584,153.56437683105469,-69.19002532958984,22.99460220336914,0.99995648860931,-0.00771425478160,-0.00524237938225,0.00013907160610,0.14101797342300,0.03852909803391,-0.03486853837967,8.45021629333496,2.32673287391663,-2.11853957176208,-53.03902053833008,-36.04375076293945,0.95618069171906,-0.90576171875000,-0.23193359375000,-1.10473632812500,0
